Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Device_Type,Location,Network_ID,Fraud_Label
f0de8b51-c8ed-47de-ba1d-c42da123163b,S3714,R4668,13748,2024-01-28 10:43:44,USSD,Eldoret,Airtel,0
9556cf47-7579-4ad9-bcde-c66b4064d22d,S565,R4891,28401,2024-02-20 13:06:14,USSD,Thika,Safaricom,1
34a14967-9e3c-4c67-af42-f52ef4a5cd06,S2162,R4590,74297,2024-11-19 06:59:33,Web_Portal,Nanyuki,Safaricom,1
c2372bec-af38-432c-94dd-4ac74a14c03a,S4734,R840,3833,2024-05-14 16:17:01,Mobile_App,Nanyuki,Airtel,1
cbbe1edc-1ce1-4c84-8f38-c21bd75eba77,S3221,R2078,40802,2024-12-23 21:51:20,Web_Portal,Thika,Telkom,1
170569f4-c9df-4f52-aeb0-c107124f828f,S4918,R3363,89240,2024-08-17 07:46:46,Mobile_App,Mombasa,Safaricom,1
db42ff74-9336-4951-9b07-5ca0c7a87828,S4241,R4936,47215,2024-06-16 06:42:17,Mobile_App,Nairobi,Telkom,0
66dfaf2f-bd74-4dee-a37a-f86b33a94e32,S3159,R2404,54675,2024-10-07 07:26:50,Mobile_App,Nakuru,Airtel,1
d62ab5db-e43c-4e01-b393-81f3dd58ccf5,S509,R568,27661,2024-12-24 18:29:26,Web_Portal,Garissa,Airtel,1
58b6fca0-d350-4616-ac32-980298bb5603,S2621,R2670,44126,2024-03-16 07:12:04,USSD,Meru,Safaricom,1
a954bea1-1af6-44ec-973f-e1f709684cbf,S1322,R459,61070,2024-09-08 12:52:14,USSD,Garissa,Airtel,0
afb38533-7822-4439-b67d-2aa34aaae3bd,S647,R3011,69339,2024-06-25 19:31:56,Web_Portal,Machakos,Airtel,0
d7d2e9c8-7cc6-4abb-b8e9-808097191176,S793,R1878,85629,2024-10-08 18:54:22,Web_Portal,Kajiado,Telkom,0
f54fab1b-0da9-4eb3-ad93-576b47daacf4,S2521,R4481,95249,2024-06-09 20:43:21,Mobile_App,Embu,Airtel,0
fa23b1d2-5749-4ef0-89c2-3d1f46fab116,S3060,R1658,20435,2024-04-03 18:39:46,USSD,Bungoma,Telkom,0
ccf68e0b-a830-4dc5-88eb-f77c2008582a,S4004,R4928,96515,2024-05-14 21:54:59,Mobile_App,Thika,Airtel,1
8a656433-6e3f-4c03-b12a-231d137e2284,S4413,R4816,63282,2024-09-04 19:18:12,Web_Portal,Nyeri,Airtel,0
8f1e8ac3-3b5a-4acc-b94a-684e52fedcba,S4218,R2391,61055,2024-02-13 19:23:20,USSD,Meru,Airtel,0
19e4634b-2a70-4030-a2b8-9204a8b09ec9,S1353,R3184,44163,2024-12-12 11:59:38,USSD,Lamu,Airtel,0
176c000d-a651-48ab-859f-6dc02a6f7731,S4430,R4933,70032,2024-05-11 08:48:47,USSD,Nanyuki,Airtel,0
8b7a4e7b-3044-49c0-abab-b353814d78b7,S101,R3005,53900,2024-01-06 13:30:20,Mobile_App,Eldoret,Safaricom,0
7509ced5-5650-470b-885a-97fe56f6f416,S219,R1181,67970,2024-11-01 19:20:28,Mobile_App,Nairobi,Telkom,0
91508252-f457-427c-a661-29c26fc0c610,S4026,R2758,55575,2024-11-17 17:40:48,USSD,Kilifi,Airtel,1
fb4dc192-e947-4f5a-8028-39ba31ff6dc5,S60,R2900,36429,2024-08-30 09:05:48,USSD,Isiolo,Telkom,1
02319e86-e765-4dcf-b607-f82cef318b66,S2656,R4655,69023,2024-01-16 23:14:05,Mobile_App,Eldoret,Telkom,0
c5130f19-3b99-4de6-b926-aa6739ea6c4b,S4694,R2064,18828,2024-12-08 22:42:50,Mobile_App,Bungoma,Telkom,1
b6d5dbb5-771d-48ae-ae73-d0f90d8b6537,S436,R616,61386,2024-01-19 18:36:51,Mobile_App,Thika,Telkom,0
291848b3-54a0-4d8b-b769-301211c637ba,S1706,R2756,37940,2024-06-10 10:03:41,Mobile_App,Machakos,Telkom,0
71592f8f-653b-429d-b591-9a06a8628054,S4772,R611,22618,2024-05-26 21:56:25,Web_Portal,Kajiado,Airtel,1
3acff379-498e-44ef-9740-7cc5e7d6afe1,S404,R2663,41388,2024-04-20 17:09:39,Mobile_App,Mombasa,Airtel,0
00bbfe59-cfd6-4f95-baa3-156c3a9f8563,S1199,R3087,18806,2024-08-20 17:11:59,Mobile_App,Nanyuki,Safaricom,0
905c9e2a-d3b5-4940-ad5d-2d89be198fa0,S707,R2186,61176,2024-03-02 07:20:34,Web_Portal,Kilifi,Telkom,1
4d1ea34d-66bd-4c56-a313-49bfbf61823a,S2500,R4055,87474,2024-08-24 12:57:07,Mobile_App,Homa Bay,Safaricom,1
333d0000-8838-4c6a-a4da-82e15dd45f4d,S4670,R2768,55380,2024-03-22 12:00:22,USSD,Isiolo,Telkom,0
46024a0c-ead9-4c1d-8daf-5d97bc6bfa88,S3262,R3791,97966,2024-04-28 15:06:08,USSD,Kakamega,Telkom,1
34f8225c-8aba-4825-b39e-19cbbc86b086,S889,R281,54787,2024-10-15 09:25:31,Mobile_App,Isiolo,Telkom,1
2f2b4747-7aca-4b48-a201-02ec9d9b9673,S194,R2620,19616,2024-04-07 23:42:58,Web_Portal,Kajiado,Airtel,1
74e78b7d-adde-425a-9497-52f08a9ec454,S2711,R2332,99848,2024-02-25 08:17:17,Web_Portal,Mombasa,Safaricom,0
11942658-6206-4443-adbd-0ef3bf5b8d22,S1402,R1764,94251,2024-04-08 21:38:53,Mobile_App,Kisumu,Telkom,0
4ec7fe9c-8c85-4863-a943-fa2307a04bee,S1989,R1096,77088,2024-07-15 07:20:06,Web_Portal,Homa Bay,Telkom,0
77d2e0ea-b7d2-419d-9fa3-863f78da54bc,S1633,R178,66942,2024-07-27 23:07:16,USSD,Meru,Safaricom,1
f5204a2c-a794-4923-bc58-f370fafe4352,S1542,R348,68269,2024-06-12 10:30:15,Web_Portal,Lamu,Airtel,0
df8a16d9-4f81-4ba7-b72c-dedcbeb81734,S2017,R157,15955,2024-02-16 08:47:58,Mobile_App,Nanyuki,Airtel,1
1f32ada1-a23d-4c12-816b-4fa66d176cc8,S1395,R2270,77971,2024-10-03 22:52:44,Mobile_App,Thika,Safaricom,0
a20734cf-0864-4942-aff3-9513be9da456,S192,R385,68488,2024-12-18 14:28:59,USSD,Kericho,Safaricom,0
023c751a-d67a-466e-a5fb-411bd75ae9d5,S450,R3848,16055,2024-01-25 15:20:16,Mobile_App,Voi,Telkom,0
e2fe7723-958a-4651-ae59-2042126ca02b,S1872,R2976,15833,2024-09-19 21:50:08,Web_Portal,Nanyuki,Telkom,0
9e4b08f1-1fcc-44fb-b0f7-ce96633dbafd,S2228,R3426,63717,2024-11-05 17:35:35,Web_Portal,Isiolo,Telkom,1
65a81646-9c80-457e-bbcb-de7eae671c7e,S2219,R3318,17877,2024-07-05 19:35:26,USSD,Garissa,Telkom,0
5370bbf0-6326-4e33-87fb-3f969f641552,S500,R846,85020,2024-02-03 13:07:12,Mobile_App,Kericho,Telkom,1
b09008f0-7176-41b0-8b46-9b86b917fa58,S2730,R4556,83347,2024-09-02 06:30:56,USSD,Mombasa,Airtel,1
d7400e86-6bb5-4817-a162-cf6fe038d8ca,S626,R1898,8006,2024-06-23 20:44:01,Mobile_App,Nanyuki,Airtel,0
3dfc3859-fb8a-4989-8504-c661d413bfe8,S1021,R3079,72835,2024-10-19 13:28:43,USSD,Lamu,Safaricom,0
ac65c524-1599-424a-a567-1958bb6b13a6,S1159,R2245,45160,2024-11-28 23:21:58,USSD,Kisumu,Telkom,1
f75787aa-7aae-4bbb-b835-ea6713e82be4,S191,R1984,20335,2024-05-22 09:46:31,Mobile_App,Lamu,Safaricom,1
c6758b5b-4aad-4d7c-b78f-cae0adfbea84,S2414,R1000,91091,2024-01-03 09:14:06,Mobile_App,Naivasha,Airtel,1
e64dc046-9928-4aba-b2f1-ac9239fcbd32,S4927,R3107,69279,2024-05-20 08:18:47,Web_Portal,Thika,Airtel,1
39cbde29-a418-445e-a07d-a9d9fa6dca2b,S4029,R3489,75611,2024-09-16 15:34:17,USSD,Eldoret,Airtel,1
bf6f04a0-0da0-4283-b720-1930d8456ff0,S1081,R3921,30024,2024-08-24 18:31:38,Mobile_App,Machakos,Telkom,1
8d1dc0a2-187e-47bd-8e0e-c730c66ac220,S1762,R1980,4413,2024-08-29 16:47:19,Web_Portal,Nyeri,Telkom,0
de07e78b-958b-496e-8986-05851e29421b,S1089,R4750,38993,2024-08-31 21:58:53,USSD,Nakuru,Safaricom,0
0bd9919c-0d4b-4ef0-b115-86c6e667c62e,S600,R63,26103,2024-06-26 16:28:07,Web_Portal,Voi,Telkom,0
b1af1ecf-5849-4805-8aa1-de2fae97c950,S4707,R3493,46991,2024-09-23 22:38:01,Web_Portal,Embu,Safaricom,1
23547e44-2840-4787-8475-5dd2629af1a9,S1727,R378,45824,2024-10-11 12:54:47,Web_Portal,Nakuru,Telkom,1
63445175-2373-4fd6-81eb-a2d8d13411dc,S1835,R3947,86707,2024-09-29 06:49:46,Mobile_App,Lamu,Telkom,1
8e906050-7f28-447b-bda6-038f61dd8446,S1006,R3590,19844,2024-07-17 13:41:36,USSD,Kericho,Safaricom,1
d0dc89e2-ca3f-45d8-ac2f-bb04bfdffed3,S4750,R4998,43187,2024-06-28 18:32:06,Mobile_App,Malindi,Safaricom,1
6b52f4cb-8e28-4c1b-894c-5328a0fda7b0,S4739,R4973,97490,2024-08-04 20:13:07,Mobile_App,Kitale,Telkom,0
510bb285-4460-4e73-ae5f-60d3da3f6a07,S3128,R3764,25577,2024-11-08 08:43:01,Web_Portal,Homa Bay,Telkom,1
8e638c91-8081-4125-b329-fd304aafd617,S1295,R81,28405,2024-08-02 18:08:08,Web_Portal,Eldoret,Telkom,0
96b1e81c-49a9-4461-9205-5929097ed220,S3547,R4498,89209,2024-11-22 20:08:33,Web_Portal,Naivasha,Airtel,0
c359e1e5-d820-4fc9-9881-11c0475e7f37,S2531,R4044,28856,2024-11-01 22:21:53,USSD,Naivasha,Telkom,0
ea000c07-e6c6-41ff-b1ef-1e18106ffa7a,S4004,R866,16425,2024-06-13 15:05:47,Web_Portal,Garissa,Telkom,0
309de3e7-2507-4e9c-82ff-85be7a1d3f43,S2183,R3222,57872,2024-06-27 15:46:48,USSD,Embu,Telkom,1
d5af90b7-65b6-47af-9715-1c8a9cc59681,S285,R1831,67216,2024-11-23 10:33:26,USSD,Homa Bay,Safaricom,0
2ff999c1-c7cb-416c-bac4-c6649869b3ae,S3024,R3517,38050,2024-04-30 18:31:08,Mobile_App,Nakuru,Safaricom,1
ffeadeea-96d1-4907-9beb-b40ec741d956,S2835,R947,97659,2024-11-13 15:03:09,USSD,Isiolo,Safaricom,1
0408ca6f-22f7-49ab-b632-6e8bbd2c7806,S4734,R1372,85056,2024-08-13 23:19:57,Web_Portal,Malindi,Telkom,0
6ecaa86c-b242-4683-81a1-bc6ef9ff34a9,S2332,R4905,81197,2024-09-11 09:45:09,Mobile_App,Nakuru,Airtel,0
86b7b766-8d2b-471f-9aa9-88b6fcb153ed,S4345,R675,44598,2024-07-28 15:44:10,Web_Portal,Voi,Airtel,0
39d4f02a-839a-4b2a-a372-b45c40efdbab,S3700,R52,45234,2024-03-14 19:55:55,Web_Portal,Lamu,Airtel,1
041ea06a-e978-4c26-9006-19484a5f3531,S4947,R645,19290,2024-10-12 11:34:47,USSD,Kajiado,Safaricom,0
73a3ad24-278c-4f24-87aa-2d105e79f03a,S3398,R2660,27107,2024-10-08 07:53:23,USSD,Nakuru,Safaricom,0
e481a463-13e6-442c-a009-c8a6d87f83d3,S28,R4300,48585,2024-07-13 19:47:05,USSD,Naivasha,Safaricom,0
f5b3ff63-75d2-4283-a9f5-dab5eb464619,S2246,R1371,2620,2024-11-13 06:29:43,USSD,Isiolo,Airtel,1
c3184030-cd31-40c3-a462-3c9b88e3e87b,S1956,R3506,19366,2024-09-16 16:33:57,Mobile_App,Homa Bay,Telkom,0
a65ba616-19c2-431c-9c1c-0010136dbe07,S234,R4176,59128,2024-08-04 18:23:14,Mobile_App,Mombasa,Telkom,1
8d1e0d59-fdd7-4767-a871-f7a25474926a,S4811,R1621,14805,2024-02-27 06:22:38,USSD,Kitale,Telkom,0
fe22b64e-564a-4e8b-9f83-4ff7bbfcfd21,S3496,R183,27435,2024-12-03 23:06:46,USSD,Kajiado,Telkom,0
51ac872c-60c9-49ef-93b1-62c89c01c734,S46,R3335,35017,2024-09-06 14:52:54,USSD,Bungoma,Telkom,0
117c6674-dd32-4c4c-9164-66faaa19dd27,S3512,R1729,21784,2024-06-25 06:11:18,Web_Portal,Kisumu,Airtel,1
345bbd5b-a741-4704-a5fa-f0a3c0a0cd5b,S1643,R1281,90690,2024-03-17 19:24:16,USSD,Kisumu,Safaricom,0
bbcf6c02-594f-489f-a79e-a7f55c824244,S2293,R4098,7635,2024-04-12 18:21:55,Web_Portal,Nairobi,Safaricom,1
88197dde-726a-4673-a2bf-be76a2f4543b,S4559,R1176,55396,2024-08-02 21:18:32,Web_Portal,Bungoma,Telkom,0
eae2c6cd-7e46-49d0-94ea-640d785bfd61,S603,R896,73032,2024-11-14 14:39:29,Mobile_App,Kisumu,Telkom,0
65f565d6-6f8e-4ca6-a628-0ecebe9d328e,S1600,R3482,19860,2024-09-30 23:59:51,Web_Portal,Meru,Airtel,1
fab79585-58a0-46e4-ba2d-293812c476db,S3566,R4258,68257,2024-12-21 08:54:12,Web_Portal,Kakamega,Safaricom,1
6b031eed-9620-41ce-a94a-eaa7c4d2c3a3,S289,R1063,25351,2024-11-25 20:33:55,Web_Portal,Voi,Safaricom,0
6a2aa6c1-1af6-415a-a9b1-a1b2875fa973,S443,R4902,16837,2024-08-06 11:31:21,Web_Portal,Kajiado,Safaricom,1
24b0ae24-540c-4a52-b7df-b2061bac9bec,S691,R1860,9915,2024-02-08 10:49:03,Mobile_App,Embu,Telkom,1
ead4d325-e2d6-4ecb-a6ec-f1b07e8d28d3,S3982,R1867,72038,2024-07-01 13:52:16,Mobile_App,Voi,Safaricom,0
8144f3e9-566b-494b-a43e-55462597c912,S1750,R2966,86300,2024-06-11 18:30:55,Web_Portal,Thika,Safaricom,1
db28e04a-6f5b-416b-b9cb-6e180e43bc32,S1327,R3628,50256,2024-12-24 23:05:48,Web_Portal,Kajiado,Safaricom,1
4ba8f830-9118-4668-813d-dbc53f626c2b,S2010,R2863,37415,2024-01-07 22:28:04,Web_Portal,Lamu,Telkom,0
5237b4b2-e5c5-43de-bbd7-9f59f06b51c0,S409,R1308,93160,2024-08-21 16:48:48,Web_Portal,Nyeri,Safaricom,0
14619ef1-eb07-4557-a862-22c39c946ff0,S3854,R764,80411,2024-04-17 16:05:34,USSD,Machakos,Safaricom,0
7152af33-ec8d-4b4a-a45c-f388b7aed919,S2104,R2655,67296,2024-02-05 09:45:21,Mobile_App,Nakuru,Airtel,0
0220ecba-c3ea-4a03-8c47-f6e517f6e2b6,S3719,R4888,69747,2024-03-18 14:44:04,USSD,Lamu,Airtel,1
940411a4-7db0-4805-9159-0fca3d8c6761,S2418,R1505,3372,2024-07-14 19:09:21,Mobile_App,Nairobi,Safaricom,0
a1f88b41-54d4-4f5c-baeb-3de09d14a079,S3488,R511,94366,2024-08-19 12:01:55,Mobile_App,Nairobi,Airtel,0
ba9051a5-8eb5-4db1-8eda-903642ee9fa8,S2713,R1620,10371,2024-03-19 10:13:54,Web_Portal,Homa Bay,Airtel,1
5b317c56-896e-42d7-8e4e-449efd483a00,S3821,R625,57711,2024-08-24 09:41:40,Mobile_App,Homa Bay,Airtel,1
495f1886-4c91-47d9-a1f1-04b96923b04c,S2015,R1552,65251,2024-12-25 20:07:40,Mobile_App,Voi,Telkom,0
421d2999-b4ae-4e5b-a433-9073a934c29f,S4793,R1646,66784,2024-06-26 21:22:22,USSD,Homa Bay,Safaricom,1
97b68ca9-e05d-4e7d-8436-08d64ec86f5a,S1076,R3283,45160,2024-05-06 13:14:20,Mobile_App,Kakamega,Safaricom,0
df8dcb9e-bf89-4369-8940-d21e479e7137,S3319,R3006,54743,2024-07-24 07:08:52,Web_Portal,Garissa,Safaricom,0
ae6a011d-079c-4127-acd1-c3622d1c89d5,S2281,R2394,53577,2024-09-07 13:57:09,Mobile_App,Nyeri,Telkom,1
fc7ff4df-1e2f-4f2d-8546-d2e17ca336f3,S1716,R3997,42202,2024-04-12 13:01:30,Mobile_App,Kitale,Airtel,1
c1c61946-54bc-4d14-9954-608829d705cb,S4894,R3654,96354,2024-11-27 18:00:23,Mobile_App,Nyeri,Safaricom,0
bb40ebe7-9882-4456-9850-83c84e1560a6,S3970,R3089,4094,2024-03-01 11:52:09,USSD,Mombasa,Airtel,0
50a52e2c-24f9-4327-80a5-716194e863ab,S967,R607,90571,2024-03-16 12:02:38,USSD,Bungoma,Airtel,1
a6ae1e52-b732-4044-b308-97d3e9a6318a,S2312,R1871,19676,2024-01-11 22:40:49,USSD,Eldoret,Airtel,0
cc81693e-ae82-42ff-9066-52f144f38c21,S1089,R1012,42755,2024-08-03 13:29:29,Mobile_App,Embu,Telkom,0
bc71b510-25d3-4ee9-ad64-fd8914c15a69,S4381,R3490,89054,2024-07-25 16:54:22,Mobile_App,Nyeri,Safaricom,1
8d91b47d-be5d-4f05-8843-b49dadd861b4,S3035,R2405,80068,2024-05-07 07:40:15,USSD,Nairobi,Safaricom,0
de85f723-55cf-4766-b71d-841303ccdfb9,S4353,R971,23797,2024-01-24 12:12:51,USSD,Kakamega,Safaricom,1
00d50ba1-1074-4a11-ad44-1af58f681229,S1052,R3164,58697,2024-03-01 13:58:55,USSD,Eldoret,Telkom,0
ab2d8c06-f2b7-4543-bea2-943088930cd8,S1904,R4227,45077,2024-08-13 21:08:53,Mobile_App,Kericho,Safaricom,0
4f6df60c-ac91-43c3-9f62-ee1a44fed80a,S1473,R4950,19932,2024-02-24 19:51:46,USSD,Bungoma,Telkom,1
9d258c9b-9245-4eb2-9ca5-787dfb808caa,S692,R4280,26061,2024-11-03 23:04:58,Mobile_App,Voi,Airtel,0
59077643-1102-48f8-b46e-0c6aab9be54f,S4529,R225,2162,2024-01-04 09:39:57,Web_Portal,Thika,Telkom,0
40788316-16a8-4648-b7c7-46c04daea61f,S3666,R4444,7662,2024-09-13 18:19:33,Web_Portal,Eldoret,Airtel,0
62d99e46-4bfd-466f-8d82-6941c44acb14,S137,R1238,25041,2024-01-12 06:04:55,Mobile_App,Malindi,Telkom,1
72573b38-77cf-4a74-ad47-731b3e18a441,S2141,R2429,14097,2024-01-17 14:10:40,Mobile_App,Bungoma,Telkom,0
f4d6ad4c-6b0d-4310-b7f1-8b005ccfec62,S4049,R149,89397,2024-09-20 09:21:31,USSD,Bungoma,Telkom,1
5c242ff2-048d-4019-ae76-15047b9148fe,S16,R4190,23700,2024-05-10 17:47:42,USSD,Malindi,Safaricom,0
b16f6b49-8045-44df-9bac-ffb0156b8fb0,S2031,R3930,42474,2024-11-08 16:56:00,Web_Portal,Thika,Safaricom,1
253c54f3-58da-43d0-b194-a04f2e75bc47,S2646,R3667,28886,2024-05-11 17:38:10,Web_Portal,Isiolo,Safaricom,0
ffe758c2-2b76-4f8b-be7d-7f3d2d9c4112,S1703,R2235,69772,2024-10-20 07:18:25,Mobile_App,Homa Bay,Telkom,0
05da4217-6e72-4715-a173-2c4171780b81,S1524,R4938,31322,2024-05-22 20:42:23,Web_Portal,Machakos,Airtel,1
1e962481-3491-49eb-bbe2-4238545f0c02,S4380,R4737,68567,2024-11-28 07:50:09,Web_Portal,Thika,Airtel,0
b197d516-54ed-408a-96eb-170b44cb0c12,S3919,R4761,63771,2024-01-12 11:05:13,Web_Portal,Kisumu,Telkom,0
e9aa1d85-6877-4335-8034-5c43c9a39943,S1828,R1938,39236,2024-02-24 09:54:00,Mobile_App,Nyeri,Safaricom,0
a9d6210e-e23e-49f9-a7a0-f616942fd129,S1703,R3426,98440,2024-10-12 08:08:41,USSD,Thika,Airtel,1
91b29b1b-2244-40f9-9961-350c11485be6,S3273,R4280,10977,2024-08-12 22:43:14,USSD,Meru,Safaricom,1
82552b17-48a1-4ca8-a9d6-8c2619109403,S4018,R4275,75560,2024-06-05 21:21:31,Web_Portal,Nanyuki,Safaricom,1
0e9e4662-2a8a-4713-9d23-5dc2e93de0d1,S1364,R3308,73909,2024-02-26 08:58:07,Web_Portal,Kericho,Safaricom,1
f0eb655a-6cd2-447d-87ff-d498986e22f6,S4386,R3657,9343,2024-04-09 10:39:53,USSD,Kisumu,Airtel,0
f5ec22ac-5acf-435c-9176-2665fbe053cf,S4805,R2628,40891,2024-12-03 11:45:16,Mobile_App,Nakuru,Telkom,0
7bd2a839-b112-4954-80e7-5d4d09af355d,S2455,R4657,2537,2024-05-02 21:30:21,USSD,Garissa,Telkom,0
d80d6e1a-b710-4092-8e07-9f6cc37d01b9,S4196,R1788,20237,2024-07-20 11:40:38,Web_Portal,Mombasa,Telkom,1
32275078-4675-42bb-b9df-91ca540fb0a0,S1781,R3432,6926,2024-05-24 12:17:43,USSD,Nyeri,Telkom,1
17aa171f-3ff6-4d66-b140-be956e5ae30b,S2186,R4646,15286,2024-04-20 13:26:50,USSD,Thika,Airtel,0
94f32dc9-081e-40ec-b661-23a7363f62f5,S4789,R959,35798,2024-01-26 13:55:21,Mobile_App,Kisumu,Telkom,1
faf74e72-1e80-4f04-8a9c-85d1cd122f30,S2341,R354,11529,2024-05-26 11:03:10,USSD,Embu,Telkom,0
dcf45d4f-a298-4b4d-8f1e-fbd53112f1af,S11,R3983,58600,2024-06-19 07:44:21,Web_Portal,Mombasa,Safaricom,0
3fa73327-1aee-48d6-a62e-3f8ca4ee6476,S2811,R4953,4088,2024-01-07 13:52:57,Mobile_App,Kericho,Safaricom,1
99103cf9-1eca-4d92-b167-1cb9bb730b40,S1265,R4238,76755,2024-04-09 22:02:03,Web_Portal,Kilifi,Airtel,1
09935b7c-066e-4e28-be22-5b1946c7aa4c,S1614,R2288,75297,2024-08-22 06:51:13,Web_Portal,Nakuru,Telkom,0
f33dc0a6-7d50-4107-96b4-274769b8d777,S1811,R161,34767,2024-09-01 15:02:08,Web_Portal,Meru,Telkom,0
3cd797dc-89b0-41d8-b300-17e742e8728c,S1835,R2499,24587,2024-08-11 13:52:40,USSD,Kajiado,Airtel,1
6f28d702-2b70-4c3d-ab66-d2a1700373b3,S2126,R303,30452,2024-11-02 14:10:32,USSD,Garissa,Safaricom,1
ebff3c8d-5b6f-4df6-9bdd-be50d8787ba6,S2677,R1234,70670,2024-01-03 21:51:12,Mobile_App,Malindi,Safaricom,0
12d857e4-7d12-4774-ae30-a9c895ceda3e,S4248,R1247,95022,2024-08-10 18:54:07,Mobile_App,Kakamega,Airtel,0
9042c703-3d26-4c58-a885-0e62cea9b5b5,S2099,R3461,67028,2024-03-31 14:38:46,Mobile_App,Malindi,Telkom,1
0c31e94e-ef36-497c-b74f-8f25eafdb9ef,S4227,R2631,61973,2024-05-24 21:34:07,Web_Portal,Machakos,Airtel,1
a0fff78b-b29c-4c6b-bf65-30bceffed8f7,S4164,R1912,48311,2024-09-04 06:24:47,USSD,Garissa,Telkom,0
8f6c49cc-2f2c-4a58-a722-28e02becc208,S4478,R3445,58285,2024-07-10 08:14:21,USSD,Voi,Airtel,1
b67a2b23-a011-409d-8fec-790f7843c6b0,S2870,R2065,37972,2024-03-04 15:17:39,USSD,Naivasha,Safaricom,0
1233aec7-918a-4ed9-bcbd-801c73ef5839,S786,R2143,5391,2024-04-30 10:28:19,USSD,Kajiado,Safaricom,1
12f5a0ef-2cb0-4676-a990-8dd6cffb7d51,S496,R1777,3448,2024-06-03 17:50:45,USSD,Kakamega,Safaricom,1
474fd522-b386-4cca-b562-841e0dad3f5c,S1815,R1245,68927,2024-07-30 10:14:43,USSD,Eldoret,Telkom,1
1353012e-4e9a-417c-8fd0-881b464d43cd,S2291,R1862,22603,2024-12-09 11:56:21,Web_Portal,Nairobi,Safaricom,0
0548e37c-1930-4c3a-9c63-daa9e83155a1,S4945,R1950,75206,2024-10-23 07:09:58,Web_Portal,Naivasha,Telkom,0
9bcd1de6-9b39-4b04-834e-9a91778c326c,S3784,R2707,79046,2024-01-06 07:31:18,Mobile_App,Kakamega,Safaricom,0
d86b3bfa-a0f4-41d8-ab67-6ed6957b87cd,S4547,R2829,20729,2024-10-04 20:04:51,Mobile_App,Embu,Telkom,0
c940f97a-108e-499b-8df6-c38cbd52ee07,S3287,R2602,34220,2024-07-17 19:48:24,USSD,Kajiado,Airtel,1
98b52428-bb96-4a64-8c7c-21387dbca1b2,S4278,R3204,33,2024-08-12 22:40:24,Mobile_App,Kericho,Safaricom,1
e53283cc-7a4b-4f11-84a0-ba06bd33a6eb,S1480,R681,65648,2024-07-14 06:23:04,Web_Portal,Lamu,Airtel,1
e0efbe9a-b716-4069-aacd-1acd1d9e64fc,S734,R2743,36599,2024-08-11 23:26:14,Mobile_App,Voi,Safaricom,1
2b1479b1-047c-4731-a679-ca2fa35498e1,S3441,R2951,79419,2024-02-21 10:59:05,USSD,Nairobi,Airtel,0
73acc7e7-53f9-4373-b43f-b43b1cef65cf,S1133,R632,66437,2024-05-03 09:44:33,USSD,Thika,Safaricom,0
530d80ee-450a-425a-9404-11e90a45130f,S611,R2181,63052,2024-10-21 08:42:33,Mobile_App,Malindi,Safaricom,1
20e8af40-1fc6-47d6-a406-85a2123a859a,S1956,R4163,77084,2024-10-21 22:20:32,Web_Portal,Kilifi,Airtel,1
d74dff9b-ad8c-4100-8fc4-b2a63d9ffee4,S4602,R1937,14892,2024-05-04 16:53:27,Mobile_App,Eldoret,Telkom,0
904c22e8-6cc2-4eef-a1c5-6d4dc266a31a,S1005,R2805,38504,2024-07-19 11:08:52,Web_Portal,Isiolo,Safaricom,1
484a3747-853b-4236-8670-36d0a2553850,S4412,R280,88925,2024-05-31 22:18:56,USSD,Kajiado,Telkom,0
94f6dbfc-e6e8-4116-97cb-c881a67558f2,S929,R241,17715,2024-05-27 22:23:13,Web_Portal,Machakos,Telkom,0
50015f54-4da2-4eff-b626-b2e42af55634,S2675,R2658,87744,2024-07-04 17:59:46,Mobile_App,Machakos,Safaricom,1
ec799252-a951-4617-8b94-c9c47b992e13,S2742,R422,27561,2024-02-05 13:59:33,Mobile_App,Homa Bay,Safaricom,0
486f6a34-5d8a-471e-b609-a1e6a08c39e4,S1837,R4638,62306,2024-12-14 11:41:17,Mobile_App,Lamu,Telkom,1
21b5f786-e12c-4778-be2b-65e800814009,S2552,R1061,99355,2024-02-20 14:42:00,USSD,Meru,Safaricom,0
6236fbde-783d-4ba3-afbc-67ce389a209b,S4579,R1587,94247,2024-02-12 07:25:36,Mobile_App,Kitale,Airtel,0
69f3102e-a7cc-4eab-9156-9759b2d776b5,S1159,R4442,82256,2024-02-25 19:42:50,USSD,Nairobi,Airtel,0
b96f1446-3b51-4bcf-b35a-5272e97bf881,S4201,R591,24468,2024-05-07 14:51:58,USSD,Thika,Airtel,0
a60f92a7-9284-477a-a0f2-c53fd1052d0f,S4200,R203,91746,2024-10-21 06:02:58,Web_Portal,Eldoret,Safaricom,0
a8942d37-f557-4c3c-8bf5-4e61f19cd636,S4448,R3419,86312,2024-05-25 11:31:39,USSD,Kisumu,Airtel,1
f93e7ad1-191f-41c2-80ef-535c1d6fca9d,S3545,R714,71458,2024-08-11 07:18:26,USSD,Homa Bay,Airtel,1
1f74e1b4-f496-43ff-a70b-d91657b84392,S3658,R1450,34799,2024-12-08 15:30:23,Mobile_App,Kajiado,Safaricom,1
7c603910-80a8-4a77-9f89-aea89e73bd46,S2498,R2633,65238,2024-12-01 22:24:05,Mobile_App,Thika,Safaricom,0
